left_elbow,left_armpit,left_waist,left_knee,right_elbow,right_armpit,right_waist,right_knee,pose
102.7501265,100.6015586,96.27179675,106.3957715,102.2890015,97.1297171,95.19598512,99.60903878,goddess
157.2321512,89.61683034,103.9577979,110.0210012,159.1736339,84.13469213,111.0831402,112.540726,goddess
79.82018478,79.03253619,116.4158775,117.0243166,71.45486474,79.93327767,117.8721224,123.1862721,goddess
105.0209275,86.50770809,131.2729805,125.5592165,90.68227821,84.41124545,131.6894239,122.3800492,goddess
116.8156757,100.9267621,131.457493,131.8108958,107.6978577,104.9041143,138.2390708,143.7017614,goddess
111.2088266,73.02342812,106.9309737,124.8456378,137.8908161,68.41780177,102.8697705,119.1373055,goddess
92.9350025,84.17464842,138.4604228,162.6633129,89.82094024,83.97945739,147.7646933,164.7809687,goddess
98.0423025,82.7220249,95.21906149,103.0833745,85.61076205,85.92711846,90.07736025,100.958055,goddess
104.0810901,74.55424572,106.6592007,105.5350262,91.27141811,60.36610367,127.3164676,134.5676757,goddess
102.8590099,81.74137635,99.56588291,100.3608826,89.19206246,74.22232433,96.35415745,115.0008281,goddess
96.69412904,89.36043337,105.2671673,107.7342088,83.5395005,78.3718147,113.1988144,117.374882,goddess
89.01498838,76.05288049,99.05227119,106.4535162,82.97587567,84.55065835,93.12262996,102.7547223,goddess
79.09001514,70.16127996,89.27432778,98.82253829,73.78801512,66.62861218,91.9440833,103.8390906,goddess
83.5022004,54.27780249,127.0572195,131.1511215,85.74627344,52.63537819,124.4050669,133.0006724,goddess
162.1057858,134.9371785,159.1435669,169.2303175,152.1449268,134.9389131,148.735031,172.3516635,goddess
107.8590409,101.9532418,104.9631743,114.1041754,112.146253,103.7515118,106.7692684,116.8466104,goddess
99.87908317,98.94875413,105.7357723,109.6411702,95.77445455,90.1236095,117.1418006,113.3375283,goddess
39.16841317,96.42026603,106.0445122,103.3301329,146.9270709,173.909992,106.852606,108.057405,goddess
103.4411399,81.07040717,116.869759,124.1946256,108.3003483,94.80655548,111.1037728,134.2540733,goddess
126.425056,86.12330731,111.4310852,117.261409,124.4447577,86.24821135,108.7746565,119.6059403,goddess
109.1912105,88.30340162,99.27848671,108.2019671,111.4655166,90.89208092,98.17409721,110.6381806,goddess
85.13972227,79.55194252,103.3429038,109.5737721,94.32175996,74.22663068,106.1519915,107.7468858,goddess
89.31507297,98.26596018,87.10123274,101.1769652,97.99663245,106.9001742,87.65189043,96.54140731,goddess
85.65160227,59.21761621,125.9960361,151.4809938,59.14286631,32.16137804,173.3246817,133.9225825,goddess
94.82538218,83.1701603,114.4027384,112.3079484,76.61404785,86.0499695,114.7608754,116.2232855,goddess
96.09628959,70.89393231,111.3122106,127.1479771,138.5945649,74.52552112,102.6221156,116.9895267,goddess
85.83908615,80.24238573,119.1595092,115.701192,74.88348156,87.06319963,113.7213657,123.240406,goddess
105.8649535,111.893108,117.0104695,117.2976411,114.4801026,120.0982917,116.2543519,129.714341,goddess
67.19876371,72.00771927,100.1448185,100.755459,72.38979385,77.24890438,100.3319686,99.27986366,goddess
169.0978171,123.8128479,114.2873034,128.9683173,161.8415543,113.5805157,111.0757494,120.9653811,goddess
88.52492349,72.20263231,119.944128,122.1012116,76.15462832,72.47681556,117.6317426,123.0235869,goddess
28.28858257,65.33236306,115.2455633,122.1299595,15.05838726,88.43942612,111.2463203,116.7587295,goddess
86.85390222,75.50468341,101.8142613,111.8455054,81.83796646,75.43722077,98.73140041,102.9980681,goddess
88.82375228,73.50035379,119.5824611,124.9978904,79.2542049,77.39729302,116.1169256,125.2639438,goddess
100.832714,88.79714681,75.45294441,75.24967496,108.0898045,95.20861847,74.0076997,79.80254517,goddess
80.48388286,76.13653718,117.4921319,115.6119448,74.86422027,73.74690856,116.7935487,110.7137454,goddess
60.65702131,70.49653594,100.5680529,101.6348293,70.88851025,77.81876948,101.2133078,100.4914282,goddess
126.4023317,117.9833139,102.4103605,88.06070756,119.1368007,107.1124291,104.2987544,98.77594849,goddess
75.75214342,91.31121764,118.4373208,116.0510608,84.85442544,84.561227,126.8520748,131.6064882,goddess
88.93133661,85.74408426,100.3991933,104.8602084,87.41556395,85.33759394,105.3727201,109.8400622,goddess
81.30471714,71.13906792,114.8985608,137.1537858,80.19860267,73.42280883,117.7290786,126.0830012,goddess
111.8767707,98.23450818,114.4902171,125.9197875,104.5514405,84.85968765,126.9796924,131.7974394,goddess
91.47800669,84.26629061,108.5339748,122.0034204,88.70743835,79.65876356,113.7162372,122.0532852,goddess
107.2496568,83.93278425,108.5762355,105.0159719,102.1044339,77.41409873,105.959997,106.4507617,goddess
66.47925815,70.68249784,124.9563317,120.1784544,62.92209127,63.35937495,125.8712855,126.0926974,goddess
100.182849,73.15325845,122.2181941,134.8664552,113.4791287,78.68337887,117.2170299,132.3341366,goddess
176.2588897,172.9700073,107.8611127,89.79513999,171.8761396,170.5336934,137.6231502,155.0084794,goddess
99.68660734,96.38881871,120.9792247,112.3108008,91.59848662,90.66273157,121.9601735,113.9165799,goddess
126.4023317,117.9833139,102.4103605,88.06070756,119.1368007,107.1124291,104.2987544,98.77594849,goddess
155.6444421,89.30114635,104.6507518,110.0105839,156.2945266,80.97709478,113.2258573,116.1624544,goddess
95.95411438,84.12782533,118.9049032,100.5878178,85.83959099,80.62807677,126.7847935,111.5498028,goddess
91.15911948,75.37543445,98.85815212,98.53265599,94.28310163,73.91466663,99.66274347,102.6838953,goddess
75.93851267,76.40354313,116.422767,116.6885829,75.07440622,75.14318412,117.7431749,110.5708166,goddess
76.5288835,64.05863679,117.4926023,114.075316,82.11121392,73.40919271,122.2881057,107.3972656,goddess
96.75322948,83.45541991,126.2366876,125.553274,101.3504533,87.61070458,128.1169123,136.407588,goddess
70.9788162,76.77026662,104.7006575,115.6116576,92.33024069,82.9624913,109.0697686,132.3110954,goddess
156.0118161,89.01419755,118.0964309,141.6073661,119.0033469,88.2401017,117.3751234,138.3071682,goddess
103.9585823,107.8885186,110.8036408,110.9343091,107.2676154,106.5935023,110.0256364,107.0780828,goddess
110.6145833,79.98971744,79.63462591,82.93633744,110.5540835,85.25290422,77.36343026,78.37060826,goddess
103.8621802,99.09954354,109.1420273,124.8767895,99.04539389,97.84882811,104.7132947,112.4914537,goddess
65.06918046,70.90170333,123.0786663,120.0091799,63.3526604,62.75420486,125.6119339,124.8281425,goddess
172.6469768,163.8730976,147.346437,178.9642193,172.5192796,155.1651646,167.2141646,154.7755105,goddess
29.26795489,54.8521461,108.3983227,104.0531433,48.54350723,55.09418319,110.252895,104.8544926,goddess
75.52814748,78.20427715,97.15951502,81.25341525,69.10336177,83.43177675,26.20981282,65.41420725,goddess
68.58930296,77.98730954,91.39602649,73.48027979,18.52273815,78.32015067,91.49282358,81.6098826,goddess
101.3235667,102.2830509,121.7867364,119.3268112,94.92334193,97.74258803,124.2861608,120.0099959,goddess
86.58238015,74.69962689,101.2769786,111.8992139,81.90829281,75.86115683,97.21619175,101.5659791,goddess
164.6997931,93.64029129,113.69147,123.0906293,166.1175766,93.53710849,115.7389974,128.6531457,goddess
107.6907523,94.86499925,91.0326276,116.1879814,95.81460273,106.063508,92.76092987,108.3835004,goddess
77.90786004,73.217772,97.41371731,102.1718067,54.80440905,67.22324469,104.8875242,110.8009955,goddess
80.8017674,70.6298919,89.54245107,97.72343858,73.43337511,67.47191372,91.1551978,103.2580637,goddess
48.56181628,20.65907002,151.0847923,175.6484918,6.202789282,37.4902593,151.6101481,94.19622626,goddess
87.07184762,90.92201346,107.6208013,105.539453,89.00800329,89.60793876,110.1684295,101.3250549,goddess
100.1347857,66.38378415,92.44579699,103.4814288,112.9659806,73.20245584,87.17206297,104.6458423,goddess
93.70891442,72.20381058,119.4311029,124.3314224,78.0900711,74.80215221,117.1826199,124.953863,goddess
82.53602523,81.49969764,75.54352796,79.00429946,75.96239794,79.56852483,75.17184418,79.54923879,goddess
100.8899854,89.80718637,114.357302,124.6215633,92.97661495,82.2612706,118.9794898,115.5647045,goddess
